size,data_type,algorithm,threshold,time_µs
24500,reversed,merge_hybrid,20,1749.0
24500,reversed,merge_hybrid,30,1938.0
24500,reversed,merge_hybrid,50,2565.0
24600,reversed,merge_hybrid,5,1817.0
24600,reversed,merge_hybrid,10,1707.0
24600,reversed,merge_hybrid,15,1745.0
24600,reversed,merge_hybrid,20,1690.0
24600,reversed,merge_hybrid,30,1760.0
24600,reversed,merge_hybrid,50,2277.0
24700,reversed,merge_hybrid,5,1786.0
24700,reversed,merge_hybrid,10,1662.0
24700,reversed,merge_hybrid,15,1558.0
24700,reversed,merge_hybrid,20,1579.0
24700,reversed,merge_hybrid,30,1775.0
24700,reversed,merge_hybrid,50,2348.0
24800,reversed,merge_hybrid,5,1702.0
24800,reversed,merge_hybrid,10,1657.0
24800,reversed,merge_hybrid,15,1581.0
24800,reversed,merge_hybrid,20,1625.0
24800,reversed,merge_hybrid,30,1747.0
24800,reversed,merge_hybrid,50,2370.0
24900,reversed,merge_hybrid,5,1787.0
24900,reversed,merge_hybrid,10,1740.0
24900,reversed,merge_hybrid,15,1583.0
24900,reversed,merge_hybrid,20,1578.0
24900,reversed,merge_hybrid,30,1846.0
24900,reversed,merge_hybrid,50,2401.0
25000,reversed,merge_hybrid,5,1819.0
25000,reversed,merge_hybrid,10,1705.0
25000,reversed,merge_hybrid,15,1604.0
25000,reversed,merge_hybrid,20,1621.0
25000,reversed,merge_hybrid,30,1788.0
25000,reversed,merge_hybrid,50,2516.0
25100,reversed,merge_hybrid,5,1803.0
25100,reversed,merge_hybrid,10,1674.0
25100,reversed,merge_hybrid,15,1580.0
25100,reversed,merge_hybrid,20,1586.0
25100,reversed,merge_hybrid,30,1766.0
25100,reversed,merge_hybrid,50,2419.0
25200,reversed,merge_hybrid,5,1871.0
25200,reversed,merge_hybrid,10,1654.0
25200,reversed,merge_hybrid,15,1669.0
25200,reversed,merge_hybrid,20,1610.0
25200,reversed,merge_hybrid,30,1813.0
25200,reversed,merge_hybrid,50,2499.0
25300,reversed,merge_hybrid,5,1811.0
25300,reversed,merge_hybrid,10,1686.0
25300,reversed,merge_hybrid,15,1599.0
25300,reversed,merge_hybrid,20,1642.0
25300,reversed,merge_hybrid,30,1809.0
25300,reversed,merge_hybrid,50,2430.0
25400,reversed,merge_hybrid,5,1829.0
25400,reversed,merge_hybrid,10,1691.0
25400,reversed,merge_hybrid,15,1606.0
25400,reversed,merge_hybrid,20,1554.0
25400,reversed,merge_hybrid,30,1851.0
25400,reversed,merge_hybrid,50,2500.0
25500,reversed,merge_hybrid,5,1889.0
25500,reversed,merge_hybrid,10,1729.0
25500,reversed,merge_hybrid,15,1552.0
25500,reversed,merge_hybrid,20,1619.0
25500,reversed,merge_hybrid,30,1784.0
25500,reversed,merge_hybrid,50,2390.0
25600,reversed,merge_hybrid,5,1864.0
25600,reversed,merge_hybrid,10,1736.0
25600,reversed,merge_hybrid,15,1632.0
25600,reversed,merge_hybrid,20,1622.0
25600,reversed,merge_hybrid,30,1888.0
25600,reversed,merge_hybrid,50,2540.0
25700,reversed,merge_hybrid,5,1888.0
25700,reversed,merge_hybrid,10,1929.0
25700,reversed,merge_hybrid,15,1715.0
25700,reversed,merge_hybrid,20,1995.0
25700,reversed,merge_hybrid,30,1925.0
25700,reversed,merge_hybrid,50,2420.0
25800,reversed,merge_hybrid,5,1860.0
25800,reversed,merge_hybrid,10,1718.0
25800,reversed,merge_hybrid,15,1642.0
25800,reversed,merge_hybrid,20,1639.0
25800,reversed,merge_hybrid,30,1782.0
25800,reversed,merge_hybrid,50,2202.0
25900,reversed,merge_hybrid,5,1804.0
25900,reversed,merge_hybrid,10,1722.0
25900,reversed,merge_hybrid,15,1631.0
25900,reversed,merge_hybrid,20,1671.0
25900,reversed,merge_hybrid,30,2080.0
25900,reversed,merge_hybrid,50,2170.0
26000,reversed,merge_hybrid,5,1889.0
26000,reversed,merge_hybrid,10,1750.0
26000,reversed,merge_hybrid,15,1776.0
26000,reversed,merge_hybrid,20,1685.0
26000,reversed,merge_hybrid,30,1894.0
26000,reversed,merge_hybrid,50,2039.0
26100,reversed,merge_hybrid,5,1869.0
26100,reversed,merge_hybrid,10,1757.0
26100,reversed,merge_hybrid,15,1686.0
26100,reversed,merge_hybrid,20,1750.0
26100,reversed,merge_hybrid,30,1976.0
26100,reversed,merge_hybrid,50,1907.0
26200,reversed,merge_hybrid,5,1893.0
26200,reversed,merge_hybrid,10,1814.0
26200,reversed,merge_hybrid,15,1711.0
26200,reversed,merge_hybrid,20,1712.0
26200,reversed,merge_hybrid,30,1881.0
26200,reversed,merge_hybrid,50,1891.0
26300,reversed,merge_hybrid,5,1893.0
26300,reversed,merge_hybrid,10,1765.0
26300,reversed,merge_hybrid,15,1701.0
26300,reversed,merge_hybrid,20,1704.0
26300,reversed,merge_hybrid,30,2101.0
26300,reversed,merge_hybrid,50,1912.0
26400,reversed,merge_hybrid,5,1910.0
26400,reversed,merge_hybrid,10,1847.0
26400,reversed,merge_hybrid,15,1710.0
26400,reversed,merge_hybrid,20,1695.0
26400,reversed,merge_hybrid,30,1923.0
26400,reversed,merge_hybrid,50,1913.0
26500,reversed,merge_hybrid,5,1902.0
26500,reversed,merge_hybrid,10,1770.0
26500,reversed,merge_hybrid,15,1711.0
26500,reversed,merge_hybrid,20,1699.0
26500,reversed,merge_hybrid,30,1918.0
26500,reversed,merge_hybrid,50,1914.0
26600,reversed,merge_hybrid,5,1945.0
26600,reversed,merge_hybrid,10,1784.0
26600,reversed,merge_hybrid,15,1646.0
26600,reversed,merge_hybrid,20,1708.0
26600,reversed,merge_hybrid,30,1967.0
26600,reversed,merge_hybrid,50,1895.0
26700,reversed,merge_hybrid,5,1899.0
26700,reversed,merge_hybrid,10,1788.0
26700,reversed,merge_hybrid,15,1687.0
26700,reversed,merge_hybrid,20,1693.0
26700,reversed,merge_hybrid,30,1927.0
26700,reversed,merge_hybrid,50,1931.0
26800,reversed,merge_hybrid,5,1870.0
26800,reversed,merge_hybrid,10,1704.0
26800,reversed,merge_hybrid,15,1653.0
26800,reversed,merge_hybrid,20,1639.0
26800,reversed,merge_hybrid,30,1860.0
26800,reversed,merge_hybrid,50,1925.0
26900,reversed,merge_hybrid,5,1927.0
26900,reversed,merge_hybrid,10,1790.0
26900,reversed,merge_hybrid,15,1724.0
26900,reversed,merge_hybrid,20,1714.0
26900,reversed,merge_hybrid,30,1960.0
26900,reversed,merge_hybrid,50,2061.0
27000,reversed,merge_hybrid,5,1939.0
27000,reversed,merge_hybrid,10,1811.0
27000,reversed,merge_hybrid,15,1721.0
27000,reversed,merge_hybrid,20,1688.0
27000,reversed,merge_hybrid,30,1951.0
27000,reversed,merge_hybrid,50,1977.0
27100,reversed,merge_hybrid,5,1977.0
27100,reversed,merge_hybrid,10,1799.0
27100,reversed,merge_hybrid,15,1733.0
27100,reversed,merge_hybrid,20,1748.0
27100,reversed,merge_hybrid,30,1980.0
27100,reversed,merge_hybrid,50,1978.0
27200,reversed,merge_hybrid,5,1886.0
27200,reversed,merge_hybrid,10,1750.0
27200,reversed,merge_hybrid,15,1691.0
27200,reversed,merge_hybrid,20,1675.0
27200,reversed,merge_hybrid,30,1925.0
27200,reversed,merge_hybrid,50,1911.0
27300,reversed,merge_hybrid,5,1967.0
27300,reversed,merge_hybrid,10,1779.0
27300,reversed,merge_hybrid,15,1671.0
27300,reversed,merge_hybrid,20,1685.0
27300,reversed,merge_hybrid,30,1929.0
27300,reversed,merge_hybrid,50,1928.0
27400,reversed,merge_hybrid,5,1917.0
27400,reversed,merge_hybrid,10,1752.0
27400,reversed,merge_hybrid,15,1661.0
27400,reversed,merge_hybrid,20,1683.0
27400,reversed,merge_hybrid,30,1965.0
27400,reversed,merge_hybrid,50,1966.0
27500,reversed,merge_hybrid,5,1959.0
27500,reversed,merge_hybrid,10,1845.0
27500,reversed,merge_hybrid,15,1755.0
27500,reversed,merge_hybrid,20,1763.0
27500,reversed,merge_hybrid,30,2029.0
27500,reversed,merge_hybrid,50,2027.0
27600,reversed,merge_hybrid,5,1969.0
27600,reversed,merge_hybrid,10,1831.0
27600,reversed,merge_hybrid,15,1764.0
27600,reversed,merge_hybrid,20,1694.0
27600,reversed,merge_hybrid,30,1953.0
27600,reversed,merge_hybrid,50,1949.0
27700,reversed,merge_hybrid,5,1907.0
27700,reversed,merge_hybrid,10,1804.0
27700,reversed,merge_hybrid,15,1776.0
27700,reversed,merge_hybrid,20,1746.0
27700,reversed,merge_hybrid,30,1953.0
27700,reversed,merge_hybrid,50,1953.0
27800,reversed,merge_hybrid,5,1928.0
27800,reversed,merge_hybrid,10,1795.0
27800,reversed,merge_hybrid,15,1803.0
27800,reversed,merge_hybrid,20,1793.0
27800,reversed,merge_hybrid,30,2070.0
27800,reversed,merge_hybrid,50,2071.0
27900,reversed,merge_hybrid,5,2027.0
27900,reversed,merge_hybrid,10,1869.0
27900,reversed,merge_hybrid,15,1807.0
27900,reversed,merge_hybrid,20,1740.0
27900,reversed,merge_hybrid,30,1992.0
27900,reversed,merge_hybrid,50,1999.0
28000,reversed,merge_hybrid,5,2003.0
28000,reversed,merge_hybrid,10,1891.0
28000,reversed,merge_hybrid,15,1752.0
28000,reversed,merge_hybrid,20,1737.0
28000,reversed,merge_hybrid,30,1983.0
28000,reversed,merge_hybrid,50,2002.0
28100,reversed,merge_hybrid,5,2018.0
28100,reversed,merge_hybrid,10,1868.0
28100,reversed,merge_hybrid,15,1795.0
28100,reversed,merge_hybrid,20,1831.0
28100,reversed,merge_hybrid,30,2015.0
28100,reversed,merge_hybrid,50,2093.0
28200,reversed,merge_hybrid,5,2037.0
28200,reversed,merge_hybrid,10,1824.0
28200,reversed,merge_hybrid,15,1751.0
28200,reversed,merge_hybrid,20,1736.0
28200,reversed,merge_hybrid,30,2033.0
28200,reversed,merge_hybrid,50,2012.0
28300,reversed,merge_hybrid,5,1956.0
28300,reversed,merge_hybrid,10,1842.0
28300,reversed,merge_hybrid,15,1782.0
28300,reversed,merge_hybrid,20,1804.0
28300,reversed,merge_hybrid,30,2033.0
28300,reversed,merge_hybrid,50,2132.0
28400,reversed,merge_hybrid,5,2018.0
28400,reversed,merge_hybrid,10,1814.0
28400,reversed,merge_hybrid,15,1754.0
28400,reversed,merge_hybrid,20,1757.0
28400,reversed,merge_hybrid,30,2042.0
28400,reversed,merge_hybrid,50,2021.0
28500,reversed,merge_hybrid,5,1979.0
28500,reversed,merge_hybrid,10,1936.0
28500,reversed,merge_hybrid,15,1839.0
28500,reversed,merge_hybrid,20,1757.0
28500,reversed,merge_hybrid,30,2049.0
28500,reversed,merge_hybrid,50,2143.0
28600,reversed,merge_hybrid,5,2021.0
28600,reversed,merge_hybrid,10,1877.0
28600,reversed,merge_hybrid,15,1853.0
28600,reversed,merge_hybrid,20,1851.0
28600,reversed,merge_hybrid,30,2240.0
28600,reversed,merge_hybrid,50,2178.0
28700,reversed,merge_hybrid,5,2053.0
28700,reversed,merge_hybrid,10,1902.0
28700,reversed,merge_hybrid,15,1848.0
28700,reversed,merge_hybrid,20,1800.0
28700,reversed,merge_hybrid,30,2070.0
28700,reversed,merge_hybrid,50,2049.0
28800,reversed,merge_hybrid,5,2180.0
28800,reversed,merge_hybrid,10,1915.0
28800,reversed,merge_hybrid,15,1874.0
28800,reversed,merge_hybrid,20,1879.0
28800,reversed,merge_hybrid,30,2168.0
28800,reversed,merge_hybrid,50,2173.0
28900,reversed,merge_hybrid,5,2135.0
28900,reversed,merge_hybrid,10,1955.0
28900,reversed,merge_hybrid,15,1892.0
28900,reversed,merge_hybrid,20,1873.0
28900,reversed,merge_hybrid,30,2180.0
28900,reversed,merge_hybrid,50,2182.0
29000,reversed,merge_hybrid,5,2089.0
29000,reversed,merge_hybrid,10,1942.0
29000,reversed,merge_hybrid,15,1877.0
29000,reversed,merge_hybrid,20,1878.0
29000,reversed,merge_hybrid,30,2174.0
29000,reversed,merge_hybrid,50,2179.0
29100,reversed,merge_hybrid,5,2101.0
29100,reversed,merge_hybrid,10,1965.0
29100,reversed,merge_hybrid,15,1901.0
29100,reversed,merge_hybrid,20,1915.0
29100,reversed,merge_hybrid,30,2259.0
29100,reversed,merge_hybrid,50,2227.0
29200,reversed,merge_hybrid,5,2174.0
29200,reversed,merge_hybrid,10,2035.0
29200,reversed,merge_hybrid,15,3451.0
29200,reversed,merge_hybrid,20,1882.0
29200,reversed,merge_hybrid,30,2097.0
29200,reversed,merge_hybrid,50,2136.0
29300,reversed,merge_hybrid,5,2060.0
29300,reversed,merge_hybrid,10,1951.0
29300,reversed,merge_hybrid,15,1902.0
29300,reversed,merge_hybrid,20,1905.0
29300,reversed,merge_hybrid,30,2199.0
29300,reversed,merge_hybrid,50,2225.0
29400,reversed,merge_hybrid,5,2119.0
29400,reversed,merge_hybrid,10,1928.0
29400,reversed,merge_hybrid,15,1895.0
29400,reversed,merge_hybrid,20,1909.0
29400,reversed,merge_hybrid,30,2219.0
29400,reversed,merge_hybrid,50,2274.0
29500,reversed,merge_hybrid,5,2134.0
29500,reversed,merge_hybrid,10,2075.0
29500,reversed,merge_hybrid,15,1971.0
29500,reversed,merge_hybrid,20,1938.0
29500,reversed,merge_hybrid,30,2297.0
29500,reversed,merge_hybrid,50,2140.0
29600,reversed,merge_hybrid,5,2124.0
29600,reversed,merge_hybrid,10,2081.0
29600,reversed,merge_hybrid,15,1983.0
29600,reversed,merge_hybrid,20,1945.0
29600,reversed,merge_hybrid,30,2276.0
29600,reversed,merge_hybrid,50,2241.0
29700,reversed,merge_hybrid,5,2276.0
29700,reversed,merge_hybrid,10,1997.0
29700,reversed,merge_hybrid,15,1945.0
29700,reversed,merge_hybrid,20,2004.0
29700,reversed,merge_hybrid,30,2281.0
29700,reversed,merge_hybrid,50,2269.0
29800,reversed,merge_hybrid,5,2481.0
29800,reversed,merge_hybrid,10,2022.0
29800,reversed,merge_hybrid,15,1945.0
29800,reversed,merge_hybrid,20,1944.0
29800,reversed,merge_hybrid,30,4190.0
29800,reversed,merge_hybrid,50,2315.0
29900,reversed,merge_hybrid,5,2151.0
29900,reversed,merge_hybrid,10,1944.0
29900,reversed,merge_hybrid,15,1869.0
29900,reversed,merge_hybrid,20,1955.0
29900,reversed,merge_hybrid,30,2309.0
29900,reversed,merge_hybrid,50,2354.0
30000,reversed,merge_hybrid,5,2178.0
30000,reversed,merge_hybrid,10,1968.0
30000,reversed,merge_hybrid,15,1939.0
30000,reversed,merge_hybrid,20,2008.0
30000,reversed,merge_hybrid,30,2339.0
30000,reversed,merge_hybrid,50,2371.0
30100,reversed,merge_hybrid,5,2131.0
30100,reversed,merge_hybrid,10,1926.0
30100,reversed,merge_hybrid,15,1881.0
30100,reversed,merge_hybrid,20,1884.0
30100,reversed,merge_hybrid,30,2299.0
30100,reversed,merge_hybrid,50,2339.0
30200,reversed,merge_hybrid,5,2206.0
30200,reversed,merge_hybrid,10,2049.0
30200,reversed,merge_hybrid,15,1905.0
30200,reversed,merge_hybrid,20,1894.0
30200,reversed,merge_hybrid,30,2305.0
30200,reversed,merge_hybrid,50,2319.0
30300,reversed,merge_hybrid,5,2176.0
30300,reversed,merge_hybrid,10,2036.0
30300,reversed,merge_hybrid,15,1992.0
30300,reversed,merge_hybrid,20,2033.0
30300,reversed,merge_hybrid,30,2331.0
30300,reversed,merge_hybrid,50,2343.0
30400,reversed,merge_hybrid,5,2192.0
30400,reversed,merge_hybrid,10,2031.0
30400,reversed,merge_hybrid,15,2024.0
30400,reversed,merge_hybrid,20,2020.0
30400,reversed,merge_hybrid,30,2257.0
30400,reversed,merge_hybrid,50,2274.0
30500,reversed,merge_hybrid,5,2126.0
30500,reversed,merge_hybrid,10,2035.0
30500,reversed,merge_hybrid,15,2006.0
30500,reversed,merge_hybrid,20,2010.0
30500,reversed,merge_hybrid,30,2352.0
30500,reversed,merge_hybrid,50,2350.0
30600,reversed,merge_hybrid,5,2149.0
30600,reversed,merge_hybrid,10,2044.0
30600,reversed,merge_hybrid,15,2043.0
30600,reversed,merge_hybrid,20,2035.0
30600,reversed,merge_hybrid,30,2370.0
30600,reversed,merge_hybrid,50,2366.0
30700,reversed,merge_hybrid,5,2142.0
30700,reversed,merge_hybrid,10,2022.0
30700,reversed,merge_hybrid,15,1930.0
30700,reversed,merge_hybrid,20,2071.0
30700,reversed,merge_hybrid,30,2434.0
30700,reversed,merge_hybrid,50,2413.0
30800,reversed,merge_hybrid,5,2095.0
30800,reversed,merge_hybrid,10,1982.0
30800,reversed,merge_hybrid,15,1924.0
30800,reversed,merge_hybrid,20,1919.0
30800,reversed,merge_hybrid,30,2250.0
30800,reversed,merge_hybrid,50,2299.0
30900,reversed,merge_hybrid,5,2226.0
30900,reversed,merge_hybrid,10,2063.0
30900,reversed,merge_hybrid,15,2047.0
30900,reversed,merge_hybrid,20,2042.0
30900,reversed,merge_hybrid,30,2365.0
30900,reversed,merge_hybrid,50,2413.0
31000,reversed,merge_hybrid,5,2202.0
31000,reversed,merge_hybrid,10,2048.0
31000,reversed,merge_hybrid,15,1988.0
31000,reversed,merge_hybrid,20,1983.0
31000,reversed,merge_hybrid,30,2271.0
31000,reversed,merge_hybrid,50,2404.0
31100,reversed,merge_hybrid,5,2123.0
31100,reversed,merge_hybrid,10,1975.0
31100,reversed,merge_hybrid,15,1960.0
31100,reversed,merge_hybrid,20,1952.0
31100,reversed,merge_hybrid,30,2217.0
31100,reversed,merge_hybrid,50,2433.0
31200,reversed,merge_hybrid,5,2234.0
31200,reversed,merge_hybrid,10,2072.0
31200,reversed,merge_hybrid,15,2008.0
31200,reversed,merge_hybrid,20,2058.0
31200,reversed,merge_hybrid,30,2202.0
31200,reversed,merge_hybrid,50,2411.0
31300,reversed,merge_hybrid,5,2241.0
31300,reversed,merge_hybrid,10,2104.0
31300,reversed,merge_hybrid,15,2111.0
31300,reversed,merge_hybrid,20,2065.0
31300,reversed,merge_hybrid,30,2242.0
31300,reversed,merge_hybrid,50,2501.0
31400,reversed,merge_hybrid,5,2260.0
31400,reversed,merge_hybrid,10,2147.0
31400,reversed,merge_hybrid,15,2088.0
31400,reversed,merge_hybrid,20,2074.0
31400,reversed,merge_hybrid,30,2176.0
31400,reversed,merge_hybrid,50,2374.0
31500,reversed,merge_hybrid,5,2292.0
31500,reversed,merge_hybrid,10,2131.0
31500,reversed,merge_hybrid,15,2105.0
31500,reversed,merge_hybrid,20,2095.0
31500,reversed,merge_hybrid,30,2174.0
31500,reversed,merge_hybrid,50,2507.0
31600,reversed,merge_hybrid,5,2313.0
31600,reversed,merge_hybrid,10,2126.0
31600,reversed,merge_hybrid,15,2202.0
31600,reversed,merge_hybrid,20,2119.0
31600,reversed,merge_hybrid,30,2156.0
31600,reversed,merge_hybrid,50,2475.0
31700,reversed,merge_hybrid,5,2217.0
31700,reversed,merge_hybrid,10,2072.0
31700,reversed,merge_hybrid,15,2028.0
31700,reversed,merge_hybrid,20,1999.0
31700,reversed,merge_hybrid,30,2016.0
31700,reversed,merge_hybrid,50,2476.0
31800,reversed,merge_hybrid,5,2264.0
31800,reversed,merge_hybrid,10,2034.0
31800,reversed,merge_hybrid,15,2020.0
31800,reversed,merge_hybrid,20,2086.0
31800,reversed,merge_hybrid,30,2087.0
31800,reversed,merge_hybrid,50,2477.0
31900,reversed,merge_hybrid,5,2277.0
31900,reversed,merge_hybrid,10,2126.0
31900,reversed,merge_hybrid,15,2112.0
31900,reversed,merge_hybrid,20,2099.0
31900,reversed,merge_hybrid,30,2129.0
31900,reversed,merge_hybrid,50,2496.0
32000,reversed,merge_hybrid,5,2300.0
32000,reversed,merge_hybrid,10,2142.0
32000,reversed,merge_hybrid,15,2104.0
32000,reversed,merge_hybrid,20,2120.0
32000,reversed,merge_hybrid,30,2084.0
32000,reversed,merge_hybrid,50,2537.0
32100,reversed,merge_hybrid,5,2237.0
32100,reversed,merge_hybrid,10,2077.0
32100,reversed,merge_hybrid,15,2053.0
32100,reversed,merge_hybrid,20,2027.0
32100,reversed,merge_hybrid,30,2028.0
32100,reversed,merge_hybrid,50,2440.0
32200,reversed,merge_hybrid,5,2316.0
32200,reversed,merge_hybrid,10,2170.0
32200,reversed,merge_hybrid,15,2173.0
32200,reversed,merge_hybrid,20,2192.0
32200,reversed,merge_hybrid,30,2166.0
32200,reversed,merge_hybrid,50,2578.0
32300,reversed,merge_hybrid,5,3619.0
32300,reversed,merge_hybrid,10,2171.0
32300,reversed,merge_hybrid,15,2188.0
32300,reversed,merge_hybrid,20,2170.0
32300,reversed,merge_hybrid,30,2328.0
32300,reversed,merge_hybrid,50,2595.0
32400,reversed,merge_hybrid,5,2327.0
32400,reversed,merge_hybrid,10,2067.0
32400,reversed,merge_hybrid,15,2086.0
32400,reversed,merge_hybrid,20,2058.0
32400,reversed,merge_hybrid,30,2066.0
32400,reversed,merge_hybrid,50,2510.0
32500,reversed,merge_hybrid,5,2364.0
32500,reversed,merge_hybrid,10,2170.0
32500,reversed,merge_hybrid,15,2089.0
32500,reversed,merge_hybrid,20,2161.0
32500,reversed,merge_hybrid,30,2077.0
32500,reversed,merge_hybrid,50,2464.0
32600,reversed,merge_hybrid,5,2426.0
32600,reversed,merge_hybrid,10,2295.0
32600,reversed,merge_hybrid,15,2260.0
32600,reversed,merge_hybrid,20,2323.0
32600,reversed,merge_hybrid,30,2493.0
32600,reversed,merge_hybrid,50,2730.0
32700,reversed,merge_hybrid,5,2421.0
32700,reversed,merge_hybrid,10,2272.0
32700,reversed,merge_hybrid,15,2303.0
32700,reversed,merge_hybrid,20,2262.0
32700,reversed,merge_hybrid,30,2373.0
32700,reversed,merge_hybrid,50,2715.0
32800,reversed,merge_hybrid,5,2563.0
32800,reversed,merge_hybrid,10,2440.0
32800,reversed,merge_hybrid,15,2414.0
32800,reversed,merge_hybrid,20,2401.0
32800,reversed,merge_hybrid,30,2373.0
32800,reversed,merge_hybrid,50,2751.0
32900,reversed,merge_hybrid,5,2593.0
32900,reversed,merge_hybrid,10,2398.0
32900,reversed,merge_hybrid,15,2413.0
32900,reversed,merge_hybrid,20,2417.0
32900,reversed,merge_hybrid,30,2418.0
32900,reversed,merge_hybrid,50,2897.0
33000,reversed,merge_hybrid,5,2591.0
33000,reversed,merge_hybrid,10,2293.0
33000,reversed,merge_hybrid,15,2322.0
33000,reversed,merge_hybrid,20,2393.0
33000,reversed,merge_hybrid,30,2401.0
33000,reversed,merge_hybrid,50,2827.0
33100,reversed,merge_hybrid,5,2615.0
33100,reversed,merge_hybrid,10,2426.0
33100,reversed,merge_hybrid,15,2414.0
33100,reversed,merge_hybrid,20,2297.0
33100,reversed,merge_hybrid,30,2430.0
33100,reversed,merge_hybrid,50,2809.0
33200,reversed,merge_hybrid,5,2643.0
33200,reversed,merge_hybrid,10,2476.0
33200,reversed,merge_hybrid,15,2478.0
33200,reversed,merge_hybrid,20,2407.0
33200,reversed,merge_hybrid,30,2393.0
33200,reversed,merge_hybrid,50,2923.0
33300,reversed,merge_hybrid,5,2632.0
33300,reversed,merge_hybrid,10,2407.0
33300,reversed,merge_hybrid,15,2487.0
33300,reversed,merge_hybrid,20,2455.0
33300,reversed,merge_hybrid,30,2380.0
33300,reversed,merge_hybrid,50,2832.0
33400,reversed,merge_hybrid,5,2502.0
33400,reversed,merge_hybrid,10,2361.0
33400,reversed,merge_hybrid,15,2460.0
33400,reversed,merge_hybrid,20,2477.0
33400,reversed,merge_hybrid,30,2426.0
33400,reversed,merge_hybrid,50,3009.0
33500,reversed,merge_hybrid,5,2611.0
33500,reversed,merge_hybrid,10,2418.0
33500,reversed,merge_hybrid,15,2395.0
33500,reversed,merge_hybrid,20,2425.0
33500,reversed,merge_hybrid,30,2420.0
33500,reversed,merge_hybrid,50,2958.0
33600,reversed,merge_hybrid,5,2569.0
33600,reversed,merge_hybrid,10,2338.0
33600,reversed,merge_hybrid,15,2324.0
33600,reversed,merge_hybrid,20,2354.0
33600,reversed,merge_hybrid,30,2408.0
33600,reversed,merge_hybrid,50,2927.0
33700,reversed,merge_hybrid,5,2625.0
33700,reversed,merge_hybrid,10,2436.0
33700,reversed,merge_hybrid,15,2433.0
33700,reversed,merge_hybrid,20,2375.0
33700,reversed,merge_hybrid,30,2427.0
33700,reversed,merge_hybrid,50,2948.0
33800,reversed,merge_hybrid,5,2530.0
33800,reversed,merge_hybrid,10,2419.0
33800,reversed,merge_hybrid,15,2467.0
33800,reversed,merge_hybrid,20,2377.0
33800,reversed,merge_hybrid,30,2393.0
33800,reversed,merge_hybrid,50,2909.0
33900,reversed,merge_hybrid,5,2576.0
33900,reversed,merge_hybrid,10,2370.0
33900,reversed,merge_hybrid,15,2362.0
33900,reversed,merge_hybrid,20,2388.0
33900,reversed,merge_hybrid,30,2365.0
33900,reversed,merge_hybrid,50,2986.0
34000,reversed,merge_hybrid,5,2645.0
34000,reversed,merge_hybrid,10,2476.0
34000,reversed,merge_hybrid,15,2438.0
34000,reversed,merge_hybrid,20,2466.0
34000,reversed,merge_hybrid,30,2466.0
34000,reversed,merge_hybrid,50,2991.0
34100,reversed,merge_hybrid,5,2630.0
34100,reversed,merge_hybrid,10,2599.0
34100,reversed,merge_hybrid,15,2498.0
34100,reversed,merge_hybrid,20,2501.0
34100,reversed,merge_hybrid,30,2517.0
34100,reversed,merge_hybrid,50,3038.0
34200,reversed,merge_hybrid,5,2582.0
34200,reversed,merge_hybrid,10,2554.0
34200,reversed,merge_hybrid,15,2453.0
34200,reversed,merge_hybrid,20,2501.0
34200,reversed,merge_hybrid,30,2498.0
34200,reversed,merge_hybrid,50,3013.0
34300,reversed,merge_hybrid,5,2580.0
34300,reversed,merge_hybrid,10,2452.0
34300,reversed,merge_hybrid,15,2485.0
34300,reversed,merge_hybrid,20,2440.0
34300,reversed,merge_hybrid,30,2417.0
34300,reversed,merge_hybrid,50,2927.0
34400,reversed,merge_hybrid,5,2601.0
34400,reversed,merge_hybrid,10,2408.0
34400,reversed,merge_hybrid,15,2423.0
34400,reversed,merge_hybrid,20,2421.0
34400,reversed,merge_hybrid,30,2412.0
34400,reversed,merge_hybrid,50,2916.0
34500,reversed,merge_hybrid,5,2604.0
34500,reversed,merge_hybrid,10,2393.0
34500,reversed,merge_hybrid,15,2402.0
34500,reversed,merge_hybrid,20,2422.0
34500,reversed,merge_hybrid,30,2423.0
34500,reversed,merge_hybrid,50,2961.0
34600,reversed,merge_hybrid,5,2590.0
34600,reversed,merge_hybrid,10,2513.0
34600,reversed,merge_hybrid,15,2407.0
34600,reversed,merge_hybrid,20,2469.0
34600,reversed,merge_hybrid,30,2551.0
34600,reversed,merge_hybrid,50,3093.0
34700,reversed,merge_hybrid,5,2677.0
34700,reversed,merge_hybrid,10,2509.0
34700,reversed,merge_hybrid,15,2495.0
34700,reversed,merge_hybrid,20,2530.0
34700,reversed,merge_hybrid,30,2425.0
34700,reversed,merge_hybrid,50,2986.0
34800,reversed,merge_hybrid,5,2578.0
34800,reversed,merge_hybrid,10,2428.0
34800,reversed,merge_hybrid,15,2448.0
34800,reversed,merge_hybrid,20,2533.0
34800,reversed,merge_hybrid,30,2457.0
34800,reversed,merge_hybrid,50,3107.0
34900,reversed,merge_hybrid,5,2519.0
34900,reversed,merge_hybrid,10,2388.0
34900,reversed,merge_hybrid,15,2361.0
34900,reversed,merge_hybrid,20,2364.0
34900,reversed,merge_hybrid,30,2325.0
34900,reversed,merge_hybrid,50,2777.0
35000,reversed,merge_hybrid,5,2406.0
35000,reversed,merge_hybrid,10,2335.0
35000,reversed,merge_hybrid,15,2229.0
35000,reversed,merge_hybrid,20,2357.0
35000,reversed,merge_hybrid,30,2355.0
35000,reversed,merge_hybrid,50,2889.0
35100,reversed,merge_hybrid,5,2438.0
35100,reversed,merge_hybrid,10,2256.0
