size,data_type,algorithm,threshold,iteration,time_µs
20400,random,merge_hybrid,50,1,2701
20400,random,merge_hybrid,50,2,2663
20400,random,merge_hybrid,50,3,2664
20400,random,merge_hybrid,50,4,2703
20400,reversed,merge_std,0,0,1937
20400,reversed,merge_std,0,1,1717
20400,reversed,merge_std,0,2,1764
20400,reversed,merge_std,0,3,1666
20400,reversed,merge_std,0,4,1760
20400,reversed,merge_hybrid,5,0,1483
20400,reversed,merge_hybrid,5,1,1376
20400,reversed,merge_hybrid,5,2,1337
20400,reversed,merge_hybrid,5,3,1389
20400,reversed,merge_hybrid,5,4,1365
20400,reversed,merge_hybrid,10,0,1300
20400,reversed,merge_hybrid,10,1,2289
20400,reversed,merge_hybrid,10,2,1318
20400,reversed,merge_hybrid,10,3,1275
20400,reversed,merge_hybrid,10,4,1281
20400,reversed,merge_hybrid,15,0,1311
20400,reversed,merge_hybrid,15,1,1310
20400,reversed,merge_hybrid,15,2,1295
20400,reversed,merge_hybrid,15,3,1291
20400,reversed,merge_hybrid,15,4,1270
20400,reversed,merge_hybrid,20,0,1363
20400,reversed,merge_hybrid,20,1,1396
20400,reversed,merge_hybrid,20,2,1334
20400,reversed,merge_hybrid,20,3,1335
20400,reversed,merge_hybrid,20,4,1314
20400,reversed,merge_hybrid,30,0,1324
20400,reversed,merge_hybrid,30,1,1373
20400,reversed,merge_hybrid,30,2,1396
20400,reversed,merge_hybrid,30,3,1331
20400,reversed,merge_hybrid,30,4,1337
20400,reversed,merge_hybrid,50,0,1757
20400,reversed,merge_hybrid,50,1,1762
20400,reversed,merge_hybrid,50,2,1748
20400,reversed,merge_hybrid,50,3,1788
20400,reversed,merge_hybrid,50,4,1761
20400,nearly_sorted,merge_std,0,0,1787
20400,nearly_sorted,merge_std,0,1,1771
20400,nearly_sorted,merge_std,0,2,1840
20400,nearly_sorted,merge_std,0,3,2081
20400,nearly_sorted,merge_std,0,4,1809
20400,nearly_sorted,merge_hybrid,5,0,1501
20400,nearly_sorted,merge_hybrid,5,1,1488
20400,nearly_sorted,merge_hybrid,5,2,1494
20400,nearly_sorted,merge_hybrid,5,3,1480
20400,nearly_sorted,merge_hybrid,5,4,1486
20400,nearly_sorted,merge_hybrid,10,0,1358
20400,nearly_sorted,merge_hybrid,10,1,1324
20400,nearly_sorted,merge_hybrid,10,2,1335
20400,nearly_sorted,merge_hybrid,10,3,1333
20400,nearly_sorted,merge_hybrid,10,4,1315
20400,nearly_sorted,merge_hybrid,15,0,1342
20400,nearly_sorted,merge_hybrid,15,1,1347
20400,nearly_sorted,merge_hybrid,15,2,1351
20400,nearly_sorted,merge_hybrid,15,3,1321
20400,nearly_sorted,merge_hybrid,15,4,1324
20400,nearly_sorted,merge_hybrid,20,0,1185
20400,nearly_sorted,merge_hybrid,20,1,1194
20400,nearly_sorted,merge_hybrid,20,2,1199
20400,nearly_sorted,merge_hybrid,20,3,1197
20400,nearly_sorted,merge_hybrid,20,4,1192
20400,nearly_sorted,merge_hybrid,30,0,1236
20400,nearly_sorted,merge_hybrid,30,1,1175
20400,nearly_sorted,merge_hybrid,30,2,1202
20400,nearly_sorted,merge_hybrid,30,3,1167
20400,nearly_sorted,merge_hybrid,30,4,1171
20400,nearly_sorted,merge_hybrid,50,0,1072
20400,nearly_sorted,merge_hybrid,50,1,1069
20400,nearly_sorted,merge_hybrid,50,2,1085
20400,nearly_sorted,merge_hybrid,50,3,1063
20400,nearly_sorted,merge_hybrid,50,4,1076
20500,random,merge_std,0,0,3456
20500,random,merge_std,0,1,3098
20500,random,merge_std,0,2,3149
20500,random,merge_std,0,3,3164
20500,random,merge_std,0,4,3070
20500,random,merge_hybrid,5,0,2803
20500,random,merge_hybrid,5,1,2858
20500,random,merge_hybrid,5,2,2822
20500,random,merge_hybrid,5,3,2814
20500,random,merge_hybrid,5,4,2941
20500,random,merge_hybrid,10,0,2897
20500,random,merge_hybrid,10,1,2791
20500,random,merge_hybrid,10,2,2721
20500,random,merge_hybrid,10,3,2696
20500,random,merge_hybrid,10,4,2701
20500,random,merge_hybrid,15,0,2675
20500,random,merge_hybrid,15,1,2791
20500,random,merge_hybrid,15,2,2711
20500,random,merge_hybrid,15,3,2779
20500,random,merge_hybrid,15,4,2680
20500,random,merge_hybrid,20,0,2651
20500,random,merge_hybrid,20,1,2716
20500,random,merge_hybrid,20,2,2650
20500,random,merge_hybrid,20,3,2664
20500,random,merge_hybrid,20,4,2690
20500,random,merge_hybrid,30,0,2623
20500,random,merge_hybrid,30,1,2665
20500,random,merge_hybrid,30,2,2695
20500,random,merge_hybrid,30,3,2661
20500,random,merge_hybrid,30,4,2596
20500,random,merge_hybrid,50,0,2718
20500,random,merge_hybrid,50,1,2706
20500,random,merge_hybrid,50,2,2844
20500,random,merge_hybrid,50,3,2730
20500,random,merge_hybrid,50,4,2704
20500,reversed,merge_std,0,0,2640
20500,reversed,merge_std,0,1,1685
20500,reversed,merge_std,0,2,1683
20500,reversed,merge_std,0,3,1797
20500,reversed,merge_std,0,4,1703
20500,reversed,merge_hybrid,5,0,1462
20500,reversed,merge_hybrid,5,1,1482
20500,reversed,merge_hybrid,5,2,1386
20500,reversed,merge_hybrid,5,3,1373
20500,reversed,merge_hybrid,5,4,1395
20500,reversed,merge_hybrid,10,0,1287
20500,reversed,merge_hybrid,10,1,1296
20500,reversed,merge_hybrid,10,2,1294
20500,reversed,merge_hybrid,10,3,1293
20500,reversed,merge_hybrid,10,4,1283
20500,reversed,merge_hybrid,15,0,1306
20500,reversed,merge_hybrid,15,1,1279
20500,reversed,merge_hybrid,15,2,1299
20500,reversed,merge_hybrid,15,3,1274
20500,reversed,merge_hybrid,15,4,1284
20500,reversed,merge_hybrid,20,0,1350
20500,reversed,merge_hybrid,20,1,1342
20500,reversed,merge_hybrid,20,2,1335
20500,reversed,merge_hybrid,20,3,1335
20500,reversed,merge_hybrid,20,4,1332
20500,reversed,merge_hybrid,30,0,1350
20500,reversed,merge_hybrid,30,1,1341
20500,reversed,merge_hybrid,30,2,1382
20500,reversed,merge_hybrid,30,3,1349
20500,reversed,merge_hybrid,30,4,1341
20500,reversed,merge_hybrid,50,0,1748
20500,reversed,merge_hybrid,50,1,1752
20500,reversed,merge_hybrid,50,2,1780
20500,reversed,merge_hybrid,50,3,1769
20500,reversed,merge_hybrid,50,4,1776
20500,nearly_sorted,merge_std,0,0,1811
20500,nearly_sorted,merge_std,0,1,1796
20500,nearly_sorted,merge_std,0,2,1962
20500,nearly_sorted,merge_std,0,3,1793
20500,nearly_sorted,merge_std,0,4,2731
20500,nearly_sorted,merge_hybrid,5,0,1503
20500,nearly_sorted,merge_hybrid,5,1,1492
20500,nearly_sorted,merge_hybrid,5,2,1500
20500,nearly_sorted,merge_hybrid,5,3,1470
20500,nearly_sorted,merge_hybrid,5,4,1484
20500,nearly_sorted,merge_hybrid,10,0,1337
20500,nearly_sorted,merge_hybrid,10,1,1314
20500,nearly_sorted,merge_hybrid,10,2,1321
20500,nearly_sorted,merge_hybrid,10,3,1318
20500,nearly_sorted,merge_hybrid,10,4,1316
20500,nearly_sorted,merge_hybrid,15,0,1305
20500,nearly_sorted,merge_hybrid,15,1,1325
20500,nearly_sorted,merge_hybrid,15,2,1326
20500,nearly_sorted,merge_hybrid,15,3,1302
20500,nearly_sorted,merge_hybrid,15,4,1303
20500,nearly_sorted,merge_hybrid,20,0,1183
20500,nearly_sorted,merge_hybrid,20,1,1170
20500,nearly_sorted,merge_hybrid,20,2,1184
20500,nearly_sorted,merge_hybrid,20,3,1186
20500,nearly_sorted,merge_hybrid,20,4,1180
20500,nearly_sorted,merge_hybrid,30,0,1210
20500,nearly_sorted,merge_hybrid,30,1,1188
20500,nearly_sorted,merge_hybrid,30,2,1192
20500,nearly_sorted,merge_hybrid,30,3,1181
20500,nearly_sorted,merge_hybrid,30,4,1191
20500,nearly_sorted,merge_hybrid,50,0,1064
20500,nearly_sorted,merge_hybrid,50,1,1093
20500,nearly_sorted,merge_hybrid,50,2,1069
20500,nearly_sorted,merge_hybrid,50,3,1074
20500,nearly_sorted,merge_hybrid,50,4,1093
20600,random,merge_std,0,0,3153
20600,random,merge_std,0,1,3229
20600,random,merge_std,0,2,3195
20600,random,merge_std,0,3,3112
20600,random,merge_std,0,4,3071
20600,random,merge_hybrid,5,0,2814
20600,random,merge_hybrid,5,1,3523
20600,random,merge_hybrid,5,2,3120
20600,random,merge_hybrid,5,3,2813
20600,random,merge_hybrid,5,4,3116
20600,random,merge_hybrid,10,0,2822
20600,random,merge_hybrid,10,1,2790
20600,random,merge_hybrid,10,2,2850
20600,random,merge_hybrid,10,3,2722
20600,random,merge_hybrid,10,4,2714
20600,random,merge_hybrid,15,0,2667
20600,random,merge_hybrid,15,1,2901
20600,random,merge_hybrid,15,2,2753
20600,random,merge_hybrid,15,3,2744
20600,random,merge_hybrid,15,4,2761
20600,random,merge_hybrid,20,0,3392
20600,random,merge_hybrid,20,1,2898
20600,random,merge_hybrid,20,2,2638
20600,random,merge_hybrid,20,3,2735
20600,random,merge_hybrid,20,4,2669
20600,random,merge_hybrid,30,0,2689
20600,random,merge_hybrid,30,1,2759
20600,random,merge_hybrid,30,2,2656
20600,random,merge_hybrid,30,3,2651
20600,random,merge_hybrid,30,4,2583
20600,random,merge_hybrid,50,0,2683
20600,random,merge_hybrid,50,1,2689
